Temperature 1,Temperature 2,Temperature 3,Temperature 4,Pressure,Speed,Feed Rate,Time interval,Polymer diameter,Image address
255.68333476549873,265.6640689467042,267.25455325497137,260.18905824194366,448.6503284248617,0,0,reload,-1,myData/image/pi5.jpg
255.68333476549873,265.6640689467042,267.25455325497137,260.18905824194366,448.6503284248617,0,0,reload,-1,myData/image/pi5.jpg
255.68333476549873,265.6640689467042,267.25455325497137,260.18905824194366,448.6503284248617,0,0,reload,-1,myData/image/pi5.jpg
255.68333476549873,265.6640689467042,267.25455325497137,260.18905824194366,448.6503284248617,0,0,reload,-1,myData/image/pi5.jpg
255.68333476549873,265.6640689467042,267.25455325497137,260.18905824194366,448.6503284248617,0,0,reload,-1,myData/image/pi5.jpg
255.68333476549873,265.6640689467042,267.25455325497137,260.18905824194366,448.6503284248617,0,0,reload,-1,myData/image/pi6.jpg
255.68333476549873,265.6640689467042,267.25455325497137,260.18905824194366,448.6503284248617,0,0,reload,-1,myData/image/pi6.jpg
255.68333476549873,265.6640689467042,267.25455325497137,260.18905824194366,448.6503284248617,0,0,reload,-1,myData/image/pi6.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi6.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi6.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi6.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi6.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi6.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi7.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi7.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi7.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi7.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi7.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi7.jpg
256.8469655496957,266.8875097737558,270.75778637654196,254.62313737436415,431.73669519738206,0,0,reload,-1,myData/image/pi7.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi7.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi7.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi7.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi7.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
261.42802756836227,274.2732976835917,273.93665103079013,259.38600971506116,590.73990375782,0,0,reload,-1,myData/image/pi8.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi8.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi9.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi10.jpg
275.46127913603465,255.1715139643858,258.84598652989206,273.3335591386574,509.38104133605424,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi10.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi11.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi11.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi11.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,reload,-1,myData/image/pi11.jpg
253.5046603446688,259.59807290065993,270.7788839265723,263.67476372804475,946.6060996393555,0,0,ERROR,-1,myData/image/pi11.jpg
252.42614250144385,253.12992486656609,270.5795784538765,265.17301415455495,484.35666123513613,0,0,ERROR,-1,myData/image/pi11.jpg
252.42614250144385,253.12992486656609,270.5795784538765,265.17301415455495,484.35666123513613,0,0,ERROR,-1,myData/image/pi11.jpg
252.42614250144385,253.12992486656609,270.5795784538765,265.17301415455495,484.35666123513613,0,0,ERROR,-1,myData/image/pi11.jpg
252.42614250144385,253.12992486656609,270.5795784538765,265.17301415455495,484.35666123513613,0,0,ERROR,-1,myData/image/pi11.jpg
252.42614250144385,253.12992486656609,270.5795784538765,265.17301415455495,484.35666123513613,0,0,ERROR,-1,myData/image/pi11.jpg
252.42614250144385,253.12992486656609,270.5795784538765,265.17301415455495,484.35666123513613,0,0,ERROR,-1,myData/image/pi11.jpg
252.42614250144385,253.12992486656609,270.5795784538765,265.17301415455495,484.35666123513613,0,0,ERROR,-1,myData/image/pi11.jpg
252.42614250144385,253.12992486656609,270.5795784538765,265.17301415455495,484.35666123513613,0,0,ERROR,-1,myData/image/pi11.jpg
252.42614250144385,253.12992486656609,270.5795784538765,265.17301415455495,484.35666123513613,0,0,ERROR,-1,myData/image/pi11.jpg
252.42614250144385,253.12992486656609,270.5795784538765,265.17301415455495,484.35666123513613,0,0,ERROR,-1,myData/image/pi11.jpg
260.93268942549616,271.72899650468906,252.35194308213073,276.39721628300754,895.1710248937825,0,0,ERROR,-1,myData/image/pi11.jpg
254.8712882570854,274.0929448684021,278.74441669672524,276.08916862095197,301.7599640774182,19.954853543083242,700,ERROR,-1,myData/image/pi11.jpg
254.8712882570854,274.0929448684021,278.74441669672524,276.08916862095197,301.7599640774182,19.954853543083242,700,ERROR,-1,myData/image/pi11.jpg
254.8712882570854,274.0929448684021,278.74441669672524,276.08916862095197,301.7599640774182,19.954853543083242,700,ERROR,-1,myData/image/pi11.jpg
254.8712882570854,274.0929448684021,278.74441669672524,276.08916862095197,301.7599640774182,19.954853543083242,700,ERROR,-1,myData/image/pi11.jpg
254.8712882570854,274.0929448684021,278.74441669672524,276.08916862095197,301.7599640774182,19.954853543083242,700,ERROR,-1,myData/image/pi11.jpg
273.14386449076164,275.8914209934831,277.662320502043,260.17948173079014,181.94524209357115,32.20857968041377,700,ERROR,-1,myData/image/pi11.jpg
273.14386449076164,275.8914209934831,277.662320502043,260.17948173079014,181.94524209357115,32.20857968041377,700,ERROR,-1,myData/image/pi11.jpg
273.14386449076164,275.8914209934831,277.662320502043,260.17948173079014,181.94524209357115,32.20857968041377,700,ERROR,-1,myData/image/pi11.jpg
273.14386449076164,275.8914209934831,277.662320502043,260.17948173079014,181.94524209357115,32.20857968041377,700,ERROR,-1,myData/image/pi11.jpg
273.14386449076164,275.8914209934831,277.662320502043,260.17948173079014,181.94524209357115,32.20857968041377,700,ERROR,-1,myData/image/pi11.jpg
269.26722208257956,258.5804215405587,265.9664116849629,270.9635462930928,240.82457019033384,52.66904630136865,700,ERROR,-1,myData/image/pi11.jpg
269.26722208257956,258.5804215405587,265.9664116849629,270.9635462930928,240.82457019033384,52.66904630136865,700,ERROR,-1,myData/image/pi11.jpg
269.26722208257956,258.5804215405587,265.9664116849629,270.9635462930928,240.82457019033384,52.66904630136865,700,ERROR,-1,myData/image/pi11.jpg
269.26722208257956,258.5804215405587,265.9664116849629,270.9635462930928,240.82457019033384,52.66904630136865,700,ERROR,-1,myData/image/pi11.jpg
