Temperature 1,Temperature 2,Temperature 3,Temperature 4,Pressure,Speed,Feed Rate,Time interval,Polymer diameter,Image address
275.1603937851075,266.3809165067666,269.08313902601384,267.73808637593373,415.7880889513929,0,0,reload,-1,myData/image/pi4.jpg
275.1603937851075,266.3809165067666,269.08313902601384,267.73808637593373,415.7880889513929,0,0,reload,-1,myData/image/pi5.jpg
254.4437668527983,278.72000850867096,258.8798134380045,274.4502914351076,795.8680924050348,0,0,reload,-1,myData/image/pi5.jpg
254.4437668527983,278.72000850867096,258.8798134380045,274.4502914351076,795.8680924050348,0,0,reload,-1,myData/image/pi5.jpg
254.4437668527983,278.72000850867096,258.8798134380045,274.4502914351076,795.8680924050348,0,0,reload,-1,myData/image/pi5.jpg
254.4437668527983,278.72000850867096,258.8798134380045,274.4502914351076,795.8680924050348,0,0,reload,-1,myData/image/pi6.jpg
254.4437668527983,278.72000850867096,258.8798134380045,274.4502914351076,795.8680924050348,0,0,reload,-1,myData/image/pi6.jpg
252.09404819861305,259.74874961872206,252.40069197164075,255.86184644473738,912.1499282935368,0,0,reload,-1,myData/image/pi6.jpg
252.09404819861305,259.74874961872206,252.40069197164075,255.86184644473738,912.1499282935368,0,0,reload,-1,myData/image/pi6.jpg
252.09404819861305,259.74874961872206,252.40069197164075,255.86184644473738,912.1499282935368,0,0,reload,-1,myData/image/pi7.jpg
252.09404819861305,259.74874961872206,252.40069197164075,255.86184644473738,912.1499282935368,0,0,reload,-1,myData/image/pi7.jpg
252.09404819861305,259.74874961872206,252.40069197164075,255.86184644473738,912.1499282935368,0,0,reload,-1,myData/image/pi7.jpg
266.6464139246504,252.27805284337123,278.21304777169394,255.8396708962094,375.5895634537987,0,0,reload,-1,myData/image/pi7.jpg
266.6464139246504,252.27805284337123,278.21304777169394,255.8396708962094,375.5895634537987,0,0,reload,-1,myData/image/pi8.jpg
266.6464139246504,252.27805284337123,278.21304777169394,255.8396708962094,375.5895634537987,0,0,reload,-1,myData/image/pi8.jpg
266.6464139246504,252.27805284337123,278.21304777169394,255.8396708962094,375.5895634537987,0,0,reload,-1,myData/image/pi8.jpg
266.6464139246504,252.27805284337123,278.21304777169394,255.8396708962094,375.5895634537987,0,0,reload,-1,myData/image/pi8.jpg
255.83887439869704,271.24637819947924,258.57288529641335,277.7728313308878,239.18512467612078,1.6100245943492442,345,reload,-1,myData/image/pi9.jpg
255.83887439869704,271.24637819947924,258.57288529641335,277.7728313308878,239.18512467612078,1.6100245943492442,345,reload,-1,myData/image/pi9.jpg
255.83887439869704,271.24637819947924,258.57288529641335,277.7728313308878,239.18512467612078,1.6100245943492442,345,reload,-1,myData/image/pi9.jpg
255.83887439869704,271.24637819947924,258.57288529641335,277.7728313308878,239.18512467612078,1.6100245943492442,345,reload,-1,myData/image/pi9.jpg
255.83887439869704,271.24637819947924,258.57288529641335,277.7728313308878,239.18512467612078,1.6100245943492442,345,reload,-1,myData/image/pi10.jpg
255.83887439869704,271.24637819947924,258.57288529641335,277.7728313308878,239.18512467612078,1.6100245943492442,345,reload,-1,myData/image/pi10.jpg
255.83887439869704,271.24637819947924,258.57288529641335,277.7728313308878,239.18512467612078,1.6100245943492442,345,reload,-1,myData/image/pi10.jpg
255.83887439869704,271.24637819947924,258.57288529641335,277.7728313308878,239.18512467612078,1.6100245943492442,345,reload,-1,myData/image/pi10.jpg
273.5213255243993,259.3114241052203,265.4228001972786,250.65677768334913,962.5969548879503,4.755492511918335,345,reload,-1,myData/image/pi10.jpg
273.5213255243993,259.3114241052203,265.4228001972786,250.65677768334913,962.5969548879503,4.755492511918335,345,reload,-1,myData/image/pi10.jpg
273.5213255243993,259.3114241052203,265.4228001972786,250.65677768334913,962.5969548879503,4.755492511918335,345,reload,-1,myData/image/pi10.jpg
273.5213255243993,259.3114241052203,265.4228001972786,250.65677768334913,962.5969548879503,4.755492511918335,345,reload,-1,myData/image/pi10.jpg
273.5213255243993,259.3114241052203,265.4228001972786,250.65677768334913,962.5969548879503,4.755492511918335,345,reload,-1,myData/image/pi11.jpg
273.5213255243993,259.3114241052203,265.4228001972786,250.65677768334913,962.5969548879503,4.755492511918335,345,reload,-1,myData/image/pi11.jpg
273.5213255243993,259.3114241052203,265.4228001972786,250.65677768334913,962.5969548879503,4.755492511918335,345,reload,-1,myData/image/pi11.jpg
273.5213255243993,259.3114241052203,265.4228001972786,250.65677768334913,962.5969548879503,4.755492511918335,345,reload,-1,myData/image/pi11.jpg
273.5213255243993,259.3114241052203,265.4228001972786,250.65677768334913,962.5969548879503,4.755492511918335,345,reload,-1,myData/image/pi11.jpg
273.5213255243993,259.3114241052203,265.4228001972786,250.65677768334913,962.5969548879503,4.755492511918335,345,reload,-1,myData/image/pi11.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi11.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi11.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi0.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi0.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi0.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi0.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi0.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi0.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi0.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi0.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi0.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi0.jpg
259.0311209805834,275.216514178068,265.9806001920983,254.4716199428683,536.5657558740525,9.64428930140447,345,reload,-1,myData/image/pi1.jpg
269.63231709947695,256.2942172917766,252.81013833478647,274.5637351758226,162.90059826388864,11.901901930737386,345,reload,-1,myData/image/pi1.jpg
269.63231709947695,256.2942172917766,252.81013833478647,274.5637351758226,162.90059826388864,11.901901930737386,345,reload,-1,myData/image/pi1.jpg
269.63231709947695,256.2942172917766,252.81013833478647,274.5637351758226,162.90059826388864,11.901901930737386,345,reload,-1,myData/image/pi1.jpg
269.63231709947695,256.2942172917766,252.81013833478647,274.5637351758226,162.90059826388864,11.901901930737386,345,reload,-1,myData/image/pi1.jpg
269.63231709947695,256.2942172917766,252.81013833478647,274.5637351758226,162.90059826388864,11.901901930737386,345,reload,-1,myData/image/pi1.jpg
