Temperature 1,Temperature 2,Temperature 3,Temperature 4,Pressure,Speed,Feed Rate,Time interval,Polymer diameter,Image address
278.64240790288284,266.8170962775834,267.797649766142,250.71310347117432,678.9597446131772,0,0,reload,-1,myData/image/pi6.jpg
278.64240790288284,266.8170962775834,267.797649766142,250.71310347117432,678.9597446131772,0,0,reload,-1,myData/image/pi6.jpg
278.64240790288284,266.8170962775834,267.797649766142,250.71310347117432,678.9597446131772,0,0,reload,-1,myData/image/pi7.jpg
278.64240790288284,266.8170962775834,267.797649766142,250.71310347117432,678.9597446131772,0,0,reload,-1,myData/image/pi7.jpg
278.64240790288284,266.8170962775834,267.797649766142,250.71310347117432,678.9597446131772,0,0,reload,-1,myData/image/pi7.jpg
274.0058010818275,253.19222012623237,273.1904612569957,276.6307438650685,928.177050240078,0,0,reload,-1,myData/image/pi7.jpg
274.0058010818275,253.19222012623237,273.1904612569957,276.6307438650685,928.177050240078,0,0,reload,-1,myData/image/pi8.jpg
274.0058010818275,253.19222012623237,273.1904612569957,276.6307438650685,928.177050240078,0,0,reload,-1,myData/image/pi8.jpg
274.0058010818275,253.19222012623237,273.1904612569957,276.6307438650685,928.177050240078,0,0,reload,-1,myData/image/pi8.jpg
274.0058010818275,253.19222012623237,273.1904612569957,276.6307438650685,928.177050240078,0,0,reload,-1,myData/image/pi8.jpg
274.0058010818275,253.19222012623237,273.1904612569957,276.6307438650685,928.177050240078,0,0,reload,-1,myData/image/pi9.jpg
250.18926650951423,251.6045263792128,266.754184209848,276.2728490721255,448.85767697093235,0,0,reload,-1,myData/image/pi9.jpg
250.18926650951423,251.6045263792128,266.754184209848,276.2728490721255,448.85767697093235,0,0,reload,-1,myData/image/pi9.jpg
250.18926650951423,251.6045263792128,266.754184209848,276.2728490721255,448.85767697093235,0,0,reload,-1,myData/image/pi9.jpg
250.18926650951423,251.6045263792128,266.754184209848,276.2728490721255,448.85767697093235,0,0,reload,-1,myData/image/pi10.jpg
250.18926650951423,251.6045263792128,266.754184209848,276.2728490721255,448.85767697093235,0,0,reload,-1,myData/image/pi10.jpg
279.28382095992373,276.26848699432816,275.2314125819783,279.6543209430041,638.5730748214673,0,0,reload,-1,myData/image/pi10.jpg
279.28382095992373,276.26848699432816,275.2314125819783,279.6543209430041,638.5730748214673,0,0,reload,-1,myData/image/pi10.jpg
279.28382095992373,276.26848699432816,275.2314125819783,279.6543209430041,638.5730748214673,0,0,reload,-1,myData/image/pi11.jpg
279.28382095992373,276.26848699432816,275.2314125819783,279.6543209430041,638.5730748214673,0,0,reload,-1,myData/image/pi11.jpg
279.28382095992373,276.26848699432816,275.2314125819783,279.6543209430041,638.5730748214673,0,0,reload,-1,myData/image/pi11.jpg
279.28382095992373,276.26848699432816,275.2314125819783,279.6543209430041,638.5730748214673,0,0,reload,-1,myData/image/pi11.jpg
256.0773373199039,260.4783365465205,268.1849141758922,262.9545213818773,538.6140542073178,0,0,reload,-1,myData/image/pi0.jpg
256.0773373199039,260.4783365465205,268.1849141758922,262.9545213818773,538.6140542073178,0,0,reload,-1,myData/image/pi0.jpg
256.0773373199039,260.4783365465205,268.1849141758922,262.9545213818773,538.6140542073178,0,0,reload,-1,myData/image/pi0.jpg
256.0773373199039,260.4783365465205,268.1849141758922,262.9545213818773,538.6140542073178,0,0,reload,-1,myData/image/pi0.jpg
