Temperature 1,Temperature 2,Temperature 3,Temperature 4,Pressure,Speed,Feed Rate,Time interval,Polymer diameter,Image address
261.2134191226572,277.75405631837185,271.45575798368776,279.4535467636151,327.05899588581997,0,0,wait,0,myData/image/test.jpg
261.2134191226572,277.75405631837185,271.45575798368776,279.4535467636151,327.05899588581997,0,0,wait,0,myData/image/test.jpg
270.1363138057226,267.01986401322705,271.9504777287565,263.98919757957526,464.44799197948515,0,0,wait,0,myData/image/test.jpg
270.1363138057226,267.01986401322705,271.9504777287565,263.98919757957526,464.44799197948515,0,0,wait,0,myData/image/test.jpg
270.1363138057226,267.01986401322705,271.9504777287565,263.98919757957526,464.44799197948515,0,0,wait,0,myData/image/test.jpg
270.1363138057226,267.01986401322705,271.9504777287565,263.98919757957526,464.44799197948515,0,0,wait,0,myData/image/test.jpg
270.1363138057226,267.01986401322705,271.9504777287565,263.98919757957526,464.44799197948515,0,0,wait,0,myData/image/test.jpg
270.1363138057226,267.01986401322705,271.9504777287565,263.98919757957526,464.44799197948515,0,0,wait,0,myData/image/test.jpg
270.1363138057226,267.01986401322705,271.9504777287565,263.98919757957526,464.44799197948515,0,0,wait,0,myData/image/test.jpg
270.1363138057226,267.01986401322705,271.9504777287565,263.98919757957526,464.44799197948515,0,0,wait,0,myData/image/test.jpg
270.1363138057226,267.01986401322705,271.9504777287565,263.98919757957526,464.44799197948515,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
279.38117375132214,277.7817028638871,277.2385870022399,274.70965615613585,605.3719926068554,0,0,wait,0,myData/image/test.jpg
